Listing of Grid Distortion Data

File : C:\Users\nberkovi\AppData\Local\Microsoft\Windows\INetCache\Content.Outlook\LUPB47RS\FF WA 1E SEQ 1.4  170308 1p14 TPF 860.ZMX
Title:  FF : Lenght 1.4mm 1.14x TPF 
Date : 30-Apr-17


Units are Millimeters.
Field units are degrees
Wavelength: 0.86000 ?m
Reference Coordinates: Xref =  0.00000E+00, Yref =  0.00000E+00

   i	   j	   X-Field  	   Y-Field  	   R-Field  	  Predicted X	  Predicted Y	   Real X	        Real Y	        Distortion
 -11	   3	 -1.20699E+01	  3.33758E+00	  1.24971E+01	 -2.35457E+02	  6.42156E+01	 -2.37539E+02	  6.47833E+01	     0.884023%
 -11	   4	 -1.20699E+01	  4.44620E+00	  1.28183E+01	 -2.35457E+02	  8.56209E+01	 -2.37655E+02	  8.64200E+01	     0.933329%
 -11	   5	 -1.20699E+01	  5.55149E+00	  1.32183E+01	 -2.35457E+02	  1.07026E+02	 -2.37805E+02	  1.08093E+02	     0.996988%
 -11	   6	 -1.20699E+01	  6.65266E+00	  1.36891E+01	 -2.35457E+02	  1.28431E+02	 -2.37989E+02	  1.29812E+02	     1.075201%
 -11	   7	 -1.20699E+01	  7.74891E+00	  1.42225E+01	 -2.35457E+02	  1.49837E+02	 -2.38208E+02	  1.51587E+02	     1.168219%
 -11	   8	 -1.20699E+01	  8.83949E+00	  1.48102E+01	 -2.35457E+02	  1.71242E+02	 -2.38463E+02	  1.73427E+02	     1.276343%
 -11	   9	 -1.20699E+01	  9.92364E+00	  1.54446E+01	 -2.35457E+02	  1.92647E+02	 -2.38754E+02	  1.95344E+02	     1.399924%
 -11	  10	 -1.20699E+01	  1.10007E+01	  1.61185E+01	 -2.35457E+02	  2.14052E+02	 -2.39082E+02	  2.17347E+02	     1.539372%
 -11	  11	 -1.20699E+01	  1.20699E+01	  1.68255E+01	 -2.35457E+02	  2.35457E+02	 -2.39449E+02	  2.39449E+02	     1.695154%
 -11	  12	 -1.20699E+01	  1.31306E+01	  1.75599E+01	 -2.35457E+02	  2.56863E+02	 -2.39855E+02	  2.61660E+02	     1.867805%
 -11	  13	 -1.20699E+01	  1.41823E+01	  1.83165E+01	 -2.35457E+02	  2.78268E+02	 -2.40303E+02	  2.83994E+02	     2.057924%
 -11	  14	 -1.20699E+01	  1.52243E+01	  1.90910E+01	 -2.35457E+02	  2.99673E+02	 -2.40793E+02	  3.06464E+02	     2.266190%
 -11	  15	 -1.20699E+01	  1.62561E+01	  1.98795E+01	 -2.35457E+02	  3.21078E+02	 -2.41328E+02	  3.29084E+02	     2.493362%
 -11	  16	 -1.20699E+01	  1.72771E+01	  2.06786E+01	 -2.35457E+02	  3.42483E+02	 -2.41910E+02	  3.51869E+02	     2.740293%
 -11	  17	 -1.20699E+01	  1.82870E+01	  2.14853E+01	 -2.35457E+02	  3.63889E+02	 -2.42540E+02	  3.74834E+02	     3.007936%
 -11	  18	 -1.20699E+01	  1.92853E+01	  2.22971E+01	 -2.35457E+02	  3.85294E+02	 -2.43221E+02	  3.97998E+02	     3.297360%
 -11	  19	 -1.20699E+01	  2.02715E+01	  2.31118E+01	 -2.35457E+02	  4.06699E+02	 -2.43957E+02	  4.21380E+02	     3.609763%
 -11	  20	 -1.20699E+01	  2.12453E+01	  2.39273E+01	 -2.35457E+02	  4.28104E+02	 -2.44750E+02	  4.44999E+02	     3.946488%
 -11	  21	 -1.20699E+01	  2.22065E+01	  2.47420E+01	 -2.35457E+02	  4.49510E+02	 -2.45603E+02	  4.68879E+02	     4.309048%
 -11	  22	 -1.20699E+01	  2.31546E+01	  2.55544E+01	 -2.35457E+02	  4.70915E+02	 -2.46522E+02	  4.93044E+02	     4.699145%
 -11	  23	 -1.20699E+01	  2.40895E+01	  2.63633E+01	 -2.35457E+02	  4.92320E+02	 -2.47510E+02	  5.17520E+02	     5.118707%
 -11	  24	 -1.20699E+01	  2.50110E+01	  2.71674E+01	 -2.35457E+02	  5.13725E+02	 -2.48572E+02	  5.42339E+02	     5.569918%
 -11	  25	 -1.20699E+01	  2.59189E+01	  2.79658E+01	 -2.35457E+02	  5.35130E+02	 -2.49715E+02	  5.67534E+02	     6.055269%
 -10	 -25	 -1.10007E+01	 -2.59189E+01	  2.76284E+01	 -2.14052E+02	 -5.35130E+02	 -2.26564E+02	 -5.66411E+02	     5.845339%
 -10	 -24	 -1.10007E+01	 -2.50110E+01	  2.68130E+01	 -2.14052E+02	 -5.13725E+02	 -2.25540E+02	 -5.41295E+02	     5.366627%
 -10	 -23	 -1.10007E+01	 -2.40895E+01	  2.59908E+01	 -2.14052E+02	 -4.92320E+02	 -2.24587E+02	 -5.16549E+02	     4.921435%
 -10	 -22	 -1.10007E+01	 -2.31546E+01	  2.51628E+01	 -2.14052E+02	 -4.70915E+02	 -2.23700E+02	 -4.92140E+02	     4.507344%
 -10	 -21	 -1.10007E+01	 -2.22065E+01	  2.43299E+01	 -2.14052E+02	 -4.49510E+02	 -2.22876E+02	 -4.68039E+02	     4.122227%
 -10	 -20	 -1.10007E+01	 -2.12453E+01	  2.34934E+01	 -2.14052E+02	 -4.28104E+02	 -2.22110E+02	 -4.44219E+02	     3.764209%
 -10	 -19	 -1.10007E+01	 -2.02715E+01	  2.26546E+01	 -2.14052E+02	 -4.06699E+02	 -2.21398E+02	 -4.20655E+02	     3.431627%
 -10	 -18	 -1.10007E+01	 -1.92853E+01	  2.18152E+01	 -2.14052E+02	 -3.85294E+02	 -2.20737E+02	 -3.97327E+02	     3.123008%
 -10	 -17	 -1.10007E+01	 -1.82870E+01	  2.09769E+01	 -2.14052E+02	 -3.63889E+02	 -2.20125E+02	 -3.74212E+02	     2.837039%
 -10	 -16	 -1.10007E+01	 -1.72771E+01	  2.01420E+01	 -2.14052E+02	 -3.42483E+02	 -2.19559E+02	 -3.51294E+02	     2.572549%
 -10	 -15	 -1.10007E+01	 -1.62561E+01	  1.93128E+01	 -2.14052E+02	 -3.21078E+02	 -2.19036E+02	 -3.28555E+02	     2.328494%
 -10	 -14	 -1.10007E+01	 -1.52243E+01	  1.84923E+01	 -2.14052E+02	 -2.99673E+02	 -2.18556E+02	 -3.05978E+02	     2.103939%
 -10	 -13	 -1.10007E+01	 -1.41823E+01	  1.76837E+01	 -2.14052E+02	 -2.78268E+02	 -2.18115E+02	 -2.83549E+02	     1.898051%
 -10	 -12	 -1.10007E+01	 -1.31306E+01	  1.68909E+01	 -2.14052E+02	 -2.56863E+02	 -2.17713E+02	 -2.61255E+02	     1.710083%
 -10	 -11	 -1.10007E+01	 -1.20699E+01	  1.61185E+01	 -2.14052E+02	 -2.35457E+02	 -2.17347E+02	 -2.39082E+02	     1.539372%
 -10	 -10	 -1.10007E+01	 -1.10007E+01	  1.53716E+01	 -2.14052E+02	 -2.14052E+02	 -2.17017E+02	 -2.17017E+02	     1.385327%
 -10	  -9	 -1.10007E+01	 -9.92364E+00	  1.46562E+01	 -2.14052E+02	 -1.92647E+02	 -2.16722E+02	 -1.95050E+02	     1.247426%
 -10	  -8	 -1.10007E+01	 -8.83949E+00	  1.39793E+01	 -2.14052E+02	 -1.71242E+02	 -2.16461E+02	 -1.73169E+02	     1.125209%
 -10	  -7	 -1.10007E+01	 -7.74891E+00	  1.33486E+01	 -2.14052E+02	 -1.49837E+02	 -2.16232E+02	 -1.51362E+02	     1.018274%
 -10	  -6	 -1.10007E+01	 -6.65266E+00	  1.27730E+01	 -2.14052E+02	 -1.28431E+02	 -2.16035E+02	 -1.29621E+02	     0.926274%
 -10	  -5	 -1.10007E+01	 -5.55149E+00	  1.22618E+01	 -2.14052E+02	 -1.07026E+02	 -2.15869E+02	 -1.07935E+02	     0.848914%
 -10	  -4	 -1.10007E+01	 -4.44620E+00	  1.18250E+01	 -2.14052E+02	 -8.56209E+01	 -2.15734E+02	 -8.62938E+01	     0.785949%
 -10	  -3	 -1.10007E+01	 -3.33758E+00	  1.14725E+01	 -2.14052E+02	 -6.42156E+01	 -2.15630E+02	 -6.46890E+01	     0.737179%
 -10	  -2	 -1.10007E+01	 -2.22645E+00	  1.12131E+01	 -2.14052E+02	 -4.28104E+01	 -2.15556E+02	 -4.31112E+01	     0.702451%
 -10	  -1	 -1.10007E+01	 -1.11365E+00	  1.10542E+01	 -2.14052E+02	 -2.14052E+01	 -2.15511E+02	 -2.15511E+01	     0.681658%
 -10	   0	 -1.10007E+01	  0.00000E+00	  1.10007E+01	 -2.14052E+02	  0.00000E+00	 -2.15496E+02	  0.00000E+00	     0.674734%
 -10	   1	 -1.10007E+01	  1.11365E+00	  1.10542E+01	 -2.14052E+02	  2.14052E+01	 -2.15511E+02	  2.15511E+01	     0.681658%
 -10	   2	 -1.10007E+01	  2.22645E+00	  1.12131E+01	 -2.14052E+02	  4.28104E+01	 -2.15556E+02	  4.31112E+01	     0.702451%
 -10	   3	 -1.10007E+01	  3.33758E+00	  1.14725E+01	 -2.14052E+02	  6.42156E+01	 -2.15630E+02	  6.46890E+01	     0.737179%
 -10	   4	 -1.10007E+01	  4.44620E+00	  1.18250E+01	 -2.14052E+02	  8.56209E+01	 -2.15734E+02	  8.62938E+01	     0.785949%
 -10	   5	 -1.10007E+01	  5.55149E+00	  1.22618E+01	 -2.14052E+02	  1.07026E+02	 -2.15869E+02	  1.07935E+02	     0.848914%
 -10	   6	 -1.10007E+01	  6.65266E+00	  1.27730E+01	 -2.14052E+02	  1.28431E+02	 -2.16035E+02	  1.29621E+02	     0.926274%
 -10	   7	 -1.10007E+01	  7.74891E+00	  1.33486E+01	 -2.14052E+02	  1.49837E+02	 -2.16232E+02	  1.51362E+02	     1.018274%
 -10	   8	 -1.10007E+01	  8.83949E+00	  1.39793E+01	 -2.14052E+02	  1.71242E+02	 -2.16461E+02	  1.73169E+02	     1.125209%
 -10	   9	 -1.10007E+01	  9.92364E+00	  1.46562E+01	 -2.14052E+02	  1.92647E+02	 -2.16722E+02	  1.95050E+02	     1.247426%
 -10	  10	 -1.10007E+01	  1.10007E+01	  1.53716E+01	 -2.14052E+02	  2.14052E+02	 -2.17017E+02	  2.17017E+02	     1.385327%
 -10	  11	 -1.10007E+01	  1.20699E+01	  1.61185E+01	 -2.14052E+02	  2.35457E+02	 -2.17347E+02	  2.39082E+02	     1.539372%
 -10	  12	 -1.10007E+01	  1.31306E+01	  1.68909E+01	 -2.14052E+02	  2.56863E+02	 -2.17713E+02	  2.61255E+02	     1.710083%
 -10	  13	 -1.10007E+01	  1.41823E+01	  1.76837E+01	 -2.14052E+02	  2.78268E+02	 -2.18115E+02	  2.83549E+02	     1.898051%
 -10	  14	 -1.10007E+01	  1.52243E+01	  1.84923E+01	 -2.14052E+02	  2.99673E+02	 -2.18556E+02	  3.05978E+02	     2.103939%
 -10	  15	 -1.10007E+01	  1.62561E+01	  1.93128E+01	 -2.14052E+02	  3.21078E+02	 -2.19036E+02	  3.28555E+02	     2.328494%
 -10	  16	 -1.10007E+01	  1.72771E+01	  2.01420E+01	 -2.14052E+02	  3.42483E+02	 -2.19559E+02	  3.51294E+02	     2.572549%
 -10	  17	 -1.10007E+01	  1.82870E+01	  2.09769E+01	 -2.14052E+02	  3.63889E+02	 -2.20125E+02	  3.74212E+02	     2.837039%
 -10	  18	 -1.10007E+01	  1.92853E+01	  2.18152E+01	 -2.14052E+02	  3.85294E+02	 -2.20737E+02	  3.97327E+02	     3.123008%
 -10	  19	 -1.10007E+01	  2.02715E+01	  2.26546E+01	 -2.14052E+02	  4.06699E+02	 -2.21398E+02	  4.20655E+02	     3.431627%
 -10	  20	 -1.10007E+01	  2.12453E+01	  2.34934E+01	 -2.14052E+02	  4.28104E+02	 -2.22110E+02	  4.44219E+02	     3.764209%
 -10	  21	 -1.10007E+01	  2.22065E+01	  2.43299E+01	 -2.14052E+02	  4.49510E+02	 -2.22876E+02	  4.68039E+02	     4.122227%
 -10	  22	 -1.10007E+01	  2.31546E+01	  2.51628E+01	 -2.14052E+02	  4.70915E+02	 -2.23700E+02	  4.92140E+02	     4.507344%
 -10	  23	 -1.10007E+01	  2.40895E+01	  2.59908E+01	 -2.14052E+02	  4.92320E+02	 -2.24587E+02	  5.16549E+02	     4.921435%
 -10	  24	 -1.10007E+01	  2.50110E+01	  2.68130E+01	 -2.14052E+02	  5.13725E+02	 -2.25540E+02	  5.41295E+02	     5.366627%
 -10	  25	 -1.10007E+01	  2.59189E+01	  2.76284E+01	 -2.14052E+02	  5.35130E+02	 -2.26564E+02	  5.66411E+02	     5.845339%
  -9	 -25	 -9.92364E+00	 -2.59189E+01	  2.73170E+01	 -1.92647E+02	 -5.35130E+02	 -2.03547E+02	 -5.65408E+02	     5.657896%
  -9	 -24	 -9.92364E+00	 -2.50110E+01	  2.64856E+01	 -1.92647E+02	 -5.13725E+02	 -2.02636E+02	 -5.40362E+02	     5.185050%
  -9	 -23	 -9.92364E+00	 -2.40895E+01	  2.56463E+01	 -1.92647E+02	 -4.92320E+02	 -2.01788E+02	 -5.15681E+02	     4.745182%
  -9	 -22	 -9.92364E+00	 -2.31546E+01	  2.48000E+01	 -1.92647E+02	 -4.70915E+02	 -2.01000E+02	 -4.91333E+02	     4.335932%
  -9	 -21	 -9.92364E+00	 -2.22065E+01	  2.39477E+01	 -1.92647E+02	 -4.49510E+02	 -2.00267E+02	 -4.67289E+02	     3.955225%
  -9	 -20	 -9.92364E+00	 -2.12453E+01	  2.30903E+01	 -1.92647E+02	 -4.28104E+02	 -1.99585E+02	 -4.43521E+02	     3.601231%
  -9	 -19	 -9.92364E+00	 -2.02715E+01	  2.22292E+01	 -1.92647E+02	 -4.06699E+02	 -1.98951E+02	 -4.20008E+02	     3.272323%
  -9	 -18	 -9.92364E+00	 -1.92853E+01	  2.13658E+01	 -1.92647E+02	 -3.85294E+02	 -1.98363E+02	 -3.96726E+02	     2.967061%
  -9	 -17	 -9.92364E+00	 -1.82870E+01	  2.05018E+01	 -1.92647E+02	 -3.63889E+02	 -1.97818E+02	 -3.73656E+02	     2.684158%
  -9	 -16	 -9.92364E+00	 -1.72771E+01	  1.96393E+01	 -1.92647E+02	 -3.42483E+02	 -1.97314E+02	 -3.50780E+02	     2.422469%
  -9	 -15	 -9.92364E+00	 -1.62561E+01	  1.87805E+01	 -1.92647E+02	 -3.21078E+02	 -1.96849E+02	 -3.28081E+02	     2.180968%
  -9	 -14	 -9.92364E+00	 -1.52243E+01	  1.79281E+01	 -1.92647E+02	 -2.99673E+02	 -1.96420E+02	 -3.05543E+02	     1.958739%
  -9	 -13	 -9.92364E+00	 -1.41823E+01	  1.70854E+01	 -1.92647E+02	 -2.78268E+02	 -1.96028E+02	 -2.83151E+02	     1.754964%
  -9	 -12	 -9.92364E+00	 -1.31306E+01	  1.62561E+01	 -1.92647E+02	 -2.56863E+02	 -1.95669E+02	 -2.60893E+02	     1.568910%
  -9	 -11	 -9.92364E+00	 -1.20699E+01	  1.54446E+01	 -1.92647E+02	 -2.35457E+02	 -1.95344E+02	 -2.38754E+02	     1.399924%
  -9	 -10	 -9.92364E+00	 -1.10007E+01	  1.46562E+01	 -1.92647E+02	 -2.14052E+02	 -1.95050E+02	 -2.16722E+02	     1.247426%
  -9	  -9	 -9.92364E+00	 -9.92364E+00	  1.38971E+01	 -1.92647E+02	 -1.92647E+02	 -1.94787E+02	 -1.94787E+02	     1.110902%
  -9	  -8	 -9.92364E+00	 -8.83949E+00	  1.31746E+01	 -1.92647E+02	 -1.71242E+02	 -1.94554E+02	 -1.72937E+02	     0.989900%
  -9	  -7	 -9.92364E+00	 -7.74891E+00	  1.24971E+01	 -1.92647E+02	 -1.49837E+02	 -1.94350E+02	 -1.51161E+02	     0.884023%
  -9	  -6	 -9.92364E+00	 -6.65266E+00	  1.18745E+01	 -1.92647E+02	 -1.28431E+02	 -1.94174E+02	 -1.29450E+02	     0.792930%
  -9	  -5	 -9.92364E+00	 -5.55149E+00	  1.13176E+01	 -1.92647E+02	 -1.07026E+02	 -1.94027E+02	 -1.07793E+02	     0.716331%
  -9	  -4	 -9.92364E+00	 -4.44620E+00	  1.08384E+01	 -1.92647E+02	 -8.56209E+01	 -1.93907E+02	 -8.61808E+01	     0.653983%
  -9	  -3	 -9.92364E+00	 -3.33758E+00	  1.04489E+01	 -1.92647E+02	 -6.42156E+01	 -1.93814E+02	 -6.46046E+01	     0.605691%
  -9	  -2	 -9.92364E+00	 -2.22645E+00	  1.01607E+01	 -1.92647E+02	 -4.28104E+01	 -1.93748E+02	 -4.30550E+01	     0.571303%
  -9	  -1	 -9.92364E+00	 -1.11365E+00	  9.98349E+00	 -1.92647E+02	 -2.14052E+01	 -1.93708E+02	 -2.15231E+01	     0.550713%
  -9	   0	 -9.92364E+00	  0.00000E+00	  9.92364E+00	 -1.92647E+02	  0.00000E+00	 -1.93695E+02	  0.00000E+00	     0.543856%
  -9	   1	 -9.92364E+00	  1.11365E+00	  9.98349E+00	 -1.92647E+02	  2.14052E+01	 -1.93708E+02	  2.15231E+01	     0.550713%
  -9	   2	 -9.92364E+00	  2.22645E+00	  1.01607E+01	 -1.92647E+02	  4.28104E+01	 -1.93748E+02	  4.30550E+01	     0.571303%
  -9	   3	 -9.92364E+00	  3.33758E+00	  1.04489E+01	 -1.92647E+02	  6.42156E+01	 -1.93814E+02	  6.46046E+01	     0.605691%
  -9	   4	 -9.92364E+00	  4.44620E+00	  1.08384E+01	 -1.92647E+02	  8.56209E+01	 -1.93907E+02	  8.61808E+01	     0.653983%
  -9	   5	 -9.92364E+00	  5.55149E+00	  1.13176E+01	 -1.92647E+02	  1.07026E+02	 -1.94027E+02	  1.07793E+02	     0.716331%
  -9	   6	 -9.92364E+00	  6.65266E+00	  1.18745E+01	 -1.92647E+02	  1.28431E+02	 -1.94174E+02	  1.29450E+02	     0.792930%
  -9	   7	 -9.92364E+00	  7.74891E+00	  1.24971E+01	 -1.92647E+02	  1.49837E+02	 -1.94350E+02	  1.51161E+02	     0.884023%
  -9	   8	 -9.92364E+00	  8.83949E+00	  1.31746E+01	 -1.92647E+02	  1.71242E+02	 -1.94554E+02	  1.72937E+02	     0.989900%
  -9	   9	 -9.92364E+00	  9.92364E+00	  1.38971E+01	 -1.92647E+02	  1.92647E+02	 -1.94787E+02	  1.94787E+02	     1.110902%
  -9	  10	 -9.92364E+00	  1.10007E+01	  1.46562E+01	 -1.92647E+02	  2.14052E+02	 -1.95050E+02	  2.16722E+02	     1.247426%
  -9	  11	 -9.92364E+00	  1.20699E+01	  1.54446E+01	 -1.92647E+02	  2.35457E+02	 -1.95344E+02	  2.38754E+02	     1.399924%
  -9	  12	 -9.92364E+00	  1.31306E+01	  1.62561E+01	 -1.92647E+02	  2.56863E+02	 -1.95669E+02	  2.60893E+02	     1.568910%
  -9	  13	 -9.92364E+00	  1.41823E+01	  1.70854E+01	 -1.92647E+02	  2.78268E+02	 -1.96028E+02	  2.83151E+02	     1.754964%
  -9	  14	 -9.92364E+00	  1.52243E+01	  1.79281E+01	 -1.92647E+02	  2.99673E+02	 -1.96420E+02	  3.05543E+02	     1.958739%
  -9	  15	 -9.92364E+00	  1.62561E+01	  1.87805E+01	 -1.92647E+02	  3.21078E+02	 -1.96849E+02	  3.28081E+02	     2.180968%
  -9	  16	 -9.92364E+00	  1.72771E+01	  1.96393E+01	 -1.92647E+02	  3.42483E+02	 -1.97314E+02	  3.50780E+02	     2.422469%
  -9	  17	 -9.92364E+00	  1.82870E+01	  2.05018E+01	 -1.92647E+02	  3.63889E+02	 -1.97818E+02	  3.73656E+02	     2.684158%
  -9	  18	 -9.92364E+00	  1.92853E+01	  2.13658E+01	 -1.92647E+02	  3.85294E+02	 -1.98363E+02	  3.96726E+02	     2.967061%
  -9	  19	 -9.92364E+00	  2.02715E+01	  2.22292E+01	 -1.92647E+02	  4.06699E+02	 -1.98951E+02	  4.20008E+02	     3.272323%
  -9	  20	 -9.92364E+00	  2.12453E+01	  2.30903E+01	 -1.92647E+02	  4.28104E+02	 -1.99585E+02	  4.43521E+02	     3.601231%
  -9	  21	 -9.92364E+00	  2.22065E+01	  2.39477E+01	 -1.92647E+02	  4.49510E+02	 -2.00267E+02	  4.67289E+02	     3.955225%
  -9	  22	 -9.92364E+00	  2.31546E+01	  2.48000E+01	 -1.92647E+02	  4.70915E+02	 -2.01000E+02	  4.91333E+02	     4.335932%
  -9	  23	 -9.92364E+00	  2.40895E+01	  2.56463E+01	 -1.92647E+02	  4.92320E+02	 -2.01788E+02	  5.15681E+02	     4.745182%
  -9	  24	 -9.92364E+00	  2.50110E+01	  2.64856E+01	 -1.92647E+02	  5.13725E+02	 -2.02636E+02	  5.40362E+02	     5.185050%
  -9	  25	 -9.92364E+00	  2.59189E+01	  2.73170E+01	 -1.92647E+02	  5.35130E+02	 -2.03547E+02	  5.65408E+02	     5.657896%
  -8	 -25	 -8.83949E+00	 -2.59189E+01	  2.70333E+01	 -1.71242E+02	 -5.35130E+02	 -1.80647E+02	 -5.64521E+02	     5.492148%
  -8	 -24	 -8.83949E+00	 -2.50110E+01	  2.61870E+01	 -1.71242E+02	 -5.13725E+02	 -1.79846E+02	 -5.39537E+02	     5.024441%
  -8	 -23	 -8.83949E+00	 -2.40895E+01	  2.53318E+01	 -1.71242E+02	 -4.92320E+02	 -1.79100E+02	 -5.14914E+02	     4.589240%
  -8	 -22	 -8.83949E+00	 -2.31546E+01	  2.44684E+01	 -1.71242E+02	 -4.70915E+02	 -1.78407E+02	 -4.90619E+02	     4.184237%
  -8	 -21	 -8.83949E+00	 -2.22065E+01	  2.35978E+01	 -1.71242E+02	 -4.49510E+02	 -1.77762E+02	 -4.66624E+02	     3.807403%
  -8	 -20	 -8.83949E+00	 -2.12453E+01	  2.27207E+01	 -1.71242E+02	 -4.28104E+02	 -1.77161E+02	 -4.42904E+02	     3.456942%
  -8	 -19	 -8.83949E+00	 -2.02715E+01	  2.18385E+01	 -1.71242E+02	 -4.06699E+02	 -1.76604E+02	 -4.19434E+02	     3.131263%
  -8	 -18	 -8.83949E+00	 -1.92853E+01	  2.09523E+01	 -1.71242E+02	 -3.85294E+02	 -1.76086E+02	 -3.96194E+02	     2.828952%
  -8	 -17	 -8.83949E+00	 -1.82870E+01	  2.00637E+01	 -1.71242E+02	 -3.63889E+02	 -1.75606E+02	 -3.73163E+02	     2.548747%
  -8	 -16	 -8.83949E+00	 -1.72771E+01	  1.91746E+01	 -1.71242E+02	 -3.42483E+02	 -1.75162E+02	 -3.50325E+02	     2.289522%
  -8	 -15	 -8.83949E+00	 -1.62561E+01	  1.82870E+01	 -1.71242E+02	 -3.21078E+02	 -1.74753E+02	 -3.27661E+02	     2.050269%
  -8	 -14	 -8.83949E+00	 -1.52243E+01	  1.74035E+01	 -1.71242E+02	 -2.99673E+02	 -1.74376E+02	 -3.05157E+02	     1.830089%
  -8	 -13	 -8.83949E+00	 -1.41823E+01	  1.65271E+01	 -1.71242E+02	 -2.78268E+02	 -1.74030E+02	 -2.82798E+02	     1.628176%
  -8	 -12	 -8.83949E+00	 -1.31306E+01	  1.56612E+01	 -1.71242E+02	 -2.56863E+02	 -1.73714E+02	 -2.60571E+02	     1.443807%
  -8	 -11	 -8.83949E+00	 -1.20699E+01	  1.48102E+01	 -1.71242E+02	 -2.35457E+02	 -1.73427E+02	 -2.38463E+02	     1.276343%
  -8	 -10	 -8.83949E+00	 -1.10007E+01	  1.39793E+01	 -1.71242E+02	 -2.14052E+02	 -1.73169E+02	 -2.16461E+02	     1.125209%
  -8	  -9	 -8.83949E+00	 -9.92364E+00	  1.31746E+01	 -1.71242E+02	 -1.92647E+02	 -1.72937E+02	 -1.94554E+02	     0.989900%
  -8	  -8	 -8.83949E+00	 -8.83949E+00	  1.24036E+01	 -1.71242E+02	 -1.71242E+02	 -1.72731E+02	 -1.72731E+02	     0.869968%
  -8	  -7	 -8.83949E+00	 -7.74891E+00	  1.16754E+01	 -1.71242E+02	 -1.49837E+02	 -1.72552E+02	 -1.50983E+02	     0.765026%
  -8	  -6	 -8.83949E+00	 -6.65266E+00	  1.10007E+01	 -1.71242E+02	 -1.28431E+02	 -1.72397E+02	 -1.29298E+02	     0.674734%
  -8	  -5	 -8.83949E+00	 -5.55149E+00	  1.03920E+01	 -1.71242E+02	 -1.07026E+02	 -1.72267E+02	 -1.07667E+02	     0.598806%
  -8	  -4	 -8.83949E+00	 -4.44620E+00	  9.86341E+00	 -1.71242E+02	 -8.56209E+01	 -1.72161E+02	 -8.60807E+01	     0.537003%
  -8	  -3	 -8.83949E+00	 -3.33758E+00	  9.43011E+00	 -1.71242E+02	 -6.42156E+01	 -1.72079E+02	 -6.45297E+01	     0.489132%
  -8	  -2	 -8.83949E+00	 -2.22645E+00	  9.10704E+00	 -1.71242E+02	 -4.28104E+01	 -1.72021E+02	 -4.30052E+01	     0.455044%
  -8	  -1	 -8.83949E+00	 -1.11365E+00	  8.90718E+00	 -1.71242E+02	 -2.14052E+01	 -1.71986E+02	 -2.14982E+01	     0.434633%
  -8	   0	 -8.83949E+00	  0.00000E+00	  8.83949E+00	 -1.71242E+02	  0.00000E+00	 -1.71974E+02	  0.00000E+00	     0.427837%
  -8	   1	 -8.83949E+00	  1.11365E+00	  8.90718E+00	 -1.71242E+02	  2.14052E+01	 -1.71986E+02	  2.14982E+01	     0.434633%
  -8	   2	 -8.83949E+00	  2.22645E+00	  9.10704E+00	 -1.71242E+02	  4.28104E+01	 -1.72021E+02	  4.30052E+01	     0.455044%
  -8	   3	 -8.83949E+00	  3.33758E+00	  9.43011E+00	 -1.71242E+02	  6.42156E+01	 -1.72079E+02	  6.45297E+01	     0.489132%
  -8	   4	 -8.83949E+00	  4.44620E+00	  9.86341E+00	 -1.71242E+02	  8.56209E+01	 -1.72161E+02	  8.60807E+01	     0.537003%
  -8	   5	 -8.83949E+00	  5.55149E+00	  1.03920E+01	 -1.71242E+02	  1.07026E+02	 -1.72267E+02	  1.07667E+02	     0.598806%
  -8	   6	 -8.83949E+00	  6.65266E+00	  1.10007E+01	 -1.71242E+02	  1.28431E+02	 -1.72397E+02	  1.29298E+02	     0.674734%
  -8	   7	 -8.83949E+00	  7.74891E+00	  1.16754E+01	 -1.71242E+02	  1.49837E+02	 -1.72552E+02	  1.50983E+02	     0.765026%
  -8	   8	 -8.83949E+00	  8.83949E+00	  1.24036E+01	 -1.71242E+02	  1.71242E+02	 -1.72731E+02	  1.72731E+02	     0.869968%
  -8	   9	 -8.83949E+00	  9.92364E+00	  1.31746E+01	 -1.71242E+02	  1.92647E+02	 -1.72937E+02	  1.94554E+02	     0.989900%
  -8	  10	 -8.83949E+00	  1.10007E+01	  1.39793E+01	 -1.71242E+02	  2.14052E+02	 -1.73169E+02	  2.16461E+02	     1.125209%
  -8	  11	 -8.83949E+00	  1.20699E+01	  1.48102E+01	 -1.71242E+02	  2.35457E+02	 -1.73427E+02	  2.38463E+02	     1.276343%
  -8	  12	 -8.83949E+00	  1.31306E+01	  1.56612E+01	 -1.71242E+02	  2.56863E+02	 -1.73714E+02	  2.60571E+02	     1.443807%
  -8	  13	 -8.83949E+00	  1.41823E+01	  1.65271E+01	 -1.71242E+02	  2.78268E+02	 -1.74030E+02	  2.82798E+02	     1.628176%
  -8	  14	 -8.83949E+00	  1.52243E+01	  1.74035E+01	 -1.71242E+02	  2.99673E+02	 -1.74376E+02	  3.05157E+02	     1.830089%
  -8	  15	 -8.83949E+00	  1.62561E+01	  1.82870E+01	 -1.71242E+02	  3.21078E+02	 -1.74753E+02	  3.27661E+02	     2.050269%
  -8	  16	 -8.83949E+00	  1.72771E+01	  1.91746E+01	 -1.71242E+02	  3.42483E+02	 -1.75162E+02	  3.50325E+02	     2.289522%
